"","flight.nums.i.","flight.origin","flight.dest","airline"
"4080","U2885","LGW","GLA","U2"
"4081","U2886","GLA","LGW","U2"
"4082","U2887","LGW","GLA","U2"
"4083","U2888","GLA","LGW","U2"
"4084","U2889","LGW","GLA","U2"
"4085","U2890","GLA","LGW","U2"
"4086","U2891","LGW","JER","U2"
"4087","U2892","JER","LGW","U2"
"4088","U2893","LGW","JER","U2"
"4089","U2894","JER","LGW","U2"
"4090","U2895","LGW","JER","U2"
"4091","U2896","JER","LGW","U2"
"4092","U2897","LGW","JER","U2"
"4093","U2898","JER","LGW","U2"
"4094","U2901","MXP","FCO","U2"
"4095","U2904","FCO","MXP","U2"
"4096","U2909","MXP","FCO","U2"
"4097","U2912","FCO","MXP","U2"
"4098","U2914","FCO","MXP","U2"
"4099","U2990","VCE","NAP","U2"
"4100","U2991","NAP","VCE","U2"
"4101","U2994","VCE","NAP","U2"
"4102","U2995","NAP","VCE","U2"
"4103","U2996","VCE","NAP","U2"
"4104","U2997","NAP","VCE","U2"
"4105","U21003","BSL","NCE","U2"
"4106","U21004","NCE","BSL","U2"
"4107","U21009","BSL","NTE","U2"
"4108","U21010","NTE","BSL","U2"
"4109","U21023","BSL","HAM","U2"
"4110","U21024","HAM","BSL","U2"
"4111","U21025","BSL","HAM","U2"
"4112","U21026","HAM","BSL","U2"
"4113","U21029","BSL","HAM","U2"
"4114","U21030","HAM","BSL","U2"
"4115","U21031","BSL","HAM","U2"
"4116","U21032","HAM","BSL","U2"
"4117","U21033","BSL","BRU","U2"
"4118","U21034","BRU","BSL","U2"
"4119","U21041","BSL","AMS","U2"
"4120","U21042","AMS","BSL","U2"
"4121","U21043","BSL","AMS","U2"
"4122","U21044","AMS","BSL","U2"
"4123","U21045","BSL","AMS","U2"
"4124","U21046","AMS","BSL","U2"
"4125","U21057","BSL","PMI","U2"
"4126","U21058","PMI","BSL","U2"
"4127","U21067","BSL","AGP","U2"
"4128","U21068","AGP","BSL","U2"
"4129","U21073","BSL","ALC","U2"
"4130","U21074","ALC","BSL","U2"
"4131","U21075","BSL","BCN","U2"
"4132","U21076","BCN","BSL","U2"
"4133","U21079","BSL","BCN","U2"
"4134","U21080","BCN","BSL","U2"
"4135","U21081","BSL","BCN","U2"
"4136","U21082","BCN","BSL","U2"
"4137","U21083","BSL","ALC","U2"
"4138","U21084","ALC","BSL","U2"
"4139","U21097","BSL","KRK","U2"
"4140","U21098","KRK","BSL","U2"
"4141","U21103","BSL","BOD","U2"
"4142","U21104","BOD","BSL","U2"
"4143","U21115","BSL","MAD","U2"
"4144","U21116","MAD","BSL","U2"
"4145","U21125","BSL","NAP","U2"
"4146","U21126","NAP","BSL","U2"
"4147","U21131","BSL","OPO","U2"
"4148","U21132","OPO","BSL","U2"
"4149","U21135","BSL","OPO","U2"
"4150","U21136","OPO","BSL","U2"
"4151","U21139","BSL","LPA","U2"
"4152","U21140","LPA","BSL","U2"
"4153","U21151","BSL","CPH","U2"
"4154","U21152","CPH","BSL","U2"
"4155","U21159","BSL","RAK","U2"
"4156","U21160","RAK","BSL","U2"
"4157","U21163","BSL","VCE","U2"
"4158","U21164","VCE","BSL","U2"
"4159","U21179","BSL","SCQ","U2"
"4160","U21180","SCQ","BSL","U2"
"4161","U21187","BSL","PRN","U2"
"4162","U21188","PRN","BSL","U2"
"4163","U21191","BSL","TLV","U2"
"4164","U21192","TLV","BSL","U2"
"4165","U21197","BSL","LCA","U2"
"4166","U21198","LCA","BSL","U2"
"4167","U21203","BSL","DRS","U2"
"4168","U21204","DRS","BSL","U2"
"4169","U21217","BSL","PRG","U2"
"4170","U21218","PRG","BSL","U2"
"4171","U21221","BSL","FUE","U2"
"4172","U21222","FUE","BSL","U2"
"4173","U21225","BSL","TFS","U2"
"4174","U21226","TFS","BSL","U2"
"4175","U21229","BSL","CTA","U2"
"4176","U21230","CTA","BSL","U2"
"4177","U21233","BSL","BUD","U2"
"4178","U21234","BUD","BSL","U2"
"4179","U21241","BSL","MPL","U2"
"4180","U21242","MPL","BSL","U2"
"4181","U21249","BSL","ACE","U2"
"4182","U21250","ACE","BSL","U2"
"4183","U21311","GVA","RAK","U2"
"4184","U21312","RAK","GVA","U2"
"4185","U21327","GVA","VCE","U2"
"4186","U21328","VCE","GVA","U2"
"4187","U21333","GVA","BUD","U2"
"4188","U21334","BUD","GVA","U2"
"4189","U21337","GVA","SCQ","U2"
"4190","U21338","SCQ","GVA","U2"
"4191","U21343","GVA","FCO","U2"
"4192","U21344","FCO","GVA","U2"
"4193","U21345","GVA","FCO","U2"
"4194","U21346","FCO","GVA","U2"
"4195","U21353","GVA","AMS","U2"
"4196","U21354","AMS","GVA","U2"
"4197","U21355","GVA","AMS","U2"
"4198","U21356","AMS","GVA","U2"
"4199","U21357","GVA","AMS","U2"
"4200","U21358","AMS","GVA","U2"
"4201","U21363","GVA","NTE","U2"
"4202","U21364","NTE","GVA","U2"
"4203","U21365","GVA","NTE","U2"
"4204","U21366","NTE","GVA","U2"
"4205","U21371","GVA","BOD","U2"
"4206","U21372","BOD","GVA","U2"
"4207","U21373","GVA","BOD","U2"
"4208","U21374","BOD","GVA","U2"
"4209","U21377","GVA","NCE","U2"
"4210","U21378","NCE","GVA","U2"
"4211","U21379","GVA","NCE","U2"
"4212","U21380","NCE","GVA","U2"
"4213","U21383","GVA","NCE","U2"
"4214","U21384","NCE","GVA","U2"
"4215","U21385","GVA","NCE","U2"
"4216","U21386","NCE","GVA","U2"
"4217","U21389","GVA","ORY","U2"
"4218","U21390","ORY","GVA","U2"
"4219","U21391","GVA","ORY","U2"
"4220","U21392","ORY","GVA","U2"
"4221","U21393","GVA","ORY","U2"
"4222","U21394","ORY","GVA","U2"
"4223","U21395","GVA","ORY","U2"
"4224","U21398","ORY","GVA","U2"
"4225","U21399","GVA","ORY","U2"
"4226","U21401","GVA","BCN","U2"
"4227","U21402","BCN","GVA","U2"
"4228","U21403","GVA","BCN","U2"
"4229","U21404","BCN","GVA","U2"
"4230","U21405","GVA","BCN","U2"
"4231","U21406","BCN","GVA","U2"
"4232","U21407","GVA","BCN","U2"
"4233","U21408","BCN","GVA","U2"
"4234","U21409","GVA","BCN","U2"
"4235","U21410","BCN","GVA","U2"
"4236","U21415","GVA","MAD","U2"
"4237","U21416","MAD","GVA","U2"
"4238","U21419","GVA","MAD","U2"
"4239","U21420","MAD","GVA","U2"
"4240","U21425","GVA","ALC","U2"
"4241","U21426","ALC","GVA","U2"
"4242","U21433","GVA","AGP","U2"
"4243","U21434","AGP","GVA","U2"
"4244","U21437","GVA","BEG","U2"
"4245","U21438","BEG","GVA","U2"
"4246","U21441","GVA","LIS","U2"
"4247","U21442","LIS","GVA","U2"
"4248","U21443","GVA","LIS","U2"
"4249","U21444","LIS","GVA","U2"
"4250","U21445","GVA","LIS","U2"
"4251","U21446","LIS","GVA","U2"
"4252","U21447","GVA","LIS","U2"
"4253","U21448","LIS","GVA","U2"
"4254","U21449","GVA","LIS","U2"
"4255","U21450","LIS","GVA","U2"
"4256","U21451","GVA","OPO","U2"
"4257","U21452","OPO","GVA","U2"
"4258","U21453","GVA","OPO","U2"
"4259","U21454","OPO","GVA","U2"
"4260","U21455","GVA","OPO","U2"
"4261","U21456","OPO","GVA","U2"
"4262","U21457","GVA","OPO","U2"
"4263","U21458","OPO","GVA","U2"
"4264","U21459","GVA","OPO","U2"
"4265","U21465","GVA","CPH","U2"
"4266","U21466","CPH","GVA","U2"
"4267","U21467","GVA","CPH","U2"
"4268","U21468","CPH","GVA","U2"
"4269","U21469","GVA","CPH","U2"
"4270","U21470","CPH","GVA","U2"
"4271","U21471","GVA","LIL","U2"
"4272","U21472","LIL","GVA","U2"
"4273","U21473","GVA","TLS","U2"
"4274","U21474","TLS","GVA","U2"
"4275","U21483","GVA","PRN","U2"
"4276","U21484","PRN","GVA","U2"
"4277","U21485","GVA","VIE","U2"
"4278","U21486","VIE","GVA","U2"
"4279","U21489","GVA","ABZ","U2"
"4280","U21490","ABZ","GVA","U2"
"4281","U21491","GVA","BHX","U2"
"4282","U21492","BHX","GVA","U2"
"4283","U21493","GVA","BHX","U2"
"4284","U21494","BHX","GVA","U2"
"4285","U21495","GVA","BHX","U2"
"4286","U21496","BHX","GVA","U2"
"4287","U21497","GVA","BHX","U2"
"4288","U21498","BHX","GVA","U2"
"4289","U21525","GVA","TLV","U2"
"4290","U21526","TLV","GVA","U2"
"4291","U21529","GVA","SVQ","U2"
"4292","U21530","SVQ","GVA","U2"
"4293","U21533","GVA","BRU","U2"
"4294","U21534","BRU","GVA","U2"
"4295","U21535","GVA","BRU","U2"
"4296","U21536","BRU","GVA","U2"
"4297","U21537","GVA","BRU","U2"
"4298","U21538","BRU","GVA","U2"
"4299","U21541","GVA","TFS","U2"
"4300","U21542","TFS","GVA","U2"
"4301","U21545","GVA","BDS","U2"
"4302","U21546","BDS","GVA","U2"
"4303","U21553","GVA","NAP","U2"
"4304","U21554","NAP","GVA","U2"
"4305","U21561","GVA","CTA","U2"
"4306","U21562","CTA","GVA","U2"
"4307","U21563","GVA","PSA","U2"
"4308","U21564","PSA","GVA","U2"
"4309","U21569","GVA","HRG","U2"
"4310","U21570","HRG","GVA","U2"
"4311","U21573","GVA","ARN","U2"
"4312","U21574","ARN","GVA","U2"
"4313","U21591","GVA","SXF","U2"
"4314","U21592","SXF","GVA","U2"
"4315","U21595","GVA","SXF","U2"
"4316","U21596","SXF","GVA","U2"
"4317","U21648","LIL","BOD","U2"
"4318","U21649","BOD","LIL","U2"
"4319","U21651","NCE","VCE","U2"
"4320","U21652","VCE","NCE","U2"
"4321","U21663","NCE","NAP","U2"
"4322","U21664","NAP","NCE","U2"
"4323","U21673","NCE","NTE","U2"
"4324","U21674","NTE","NCE","U2"
"4325","U21679","NCE","LIL","U2"
"4326","U21680","LIL","NCE","U2"
"4327","U21681","NCE","LIL","U2"
"4328","U21682","LIL","NCE","U2"
"4329","U21685","NCE","BOD","U2"
"4330","U21686","BOD","NCE","U2"
"4331","U21689","NCE","RAK","U2"
"4332","U21690","RAK","NCE","U2"
"4333","U21697","NCE","BCN","U2"
"4334","U21698","BCN","NCE","U2"
"4335","U21701","TLS","LIL","U2"
"4336","U21702","LIL","TLS","U2"
"4337","U21711","TLS","FCO","U2"
"4338","U21712","FCO","TLS","U2"
"4339","U21715","TLS","BSL","U2"
"4340","U21716","BSL","TLS","U2"
"4341","U21717","TLS","BSL","U2"
"4342","U21718","BSL","TLS","U2"
"4343","U21719","TLS","AGA","U2"
"4344","U21720","AGA","TLS","U2"
"4345","U21723","TLS","BRU","U2"
"4346","U21724","BRU","TLS","U2"
"4347","U21725","TLS","SVQ","U2"
"4348","U21726","SVQ","TLS","U2"
"4349","U21737","TLS","NCE","U2"
"4350","U21738","NCE","TLS","U2"
"4351","U21741","TLS","RAK","U2"
"4352","U21742","RAK","TLS","U2"
"4353","U21749","TLS","AMS","U2"
"4354","U21750","AMS","TLS","U2"
"4355","U21801","MAN","PRG","U2"
"4356","U21802","PRG","MAN","U2"
"4357","U21805","MAN","KEF","U2"
"4358","U21806","KEF","MAN","U2"
"4359","U21811","MAN","BSL","U2"
"4360","U21812","BSL","MAN","U2"
"4361","U21827","MAN","TLV","U2"
"4362","U21828","TLV","MAN","U2"
"4363","U21831","MAN","AMS","U2"
"4364","U21832","AMS","MAN","U2"
"4365","U21833","MAN","AMS","U2"
"4366","U21834","AMS","MAN","U2"
"4367","U21835","MAN","AMS","U2"
"4368","U21836","AMS","MAN","U2"
"4369","U21845","MAN","HAM","U2"
"4370","U21846","HAM","MAN","U2"
"4371","U21847","MAN","PSA","U2"
"4372","U21848","PSA","MAN","U2"
"4373","U21863","MAN","VCE","U2"
"4374","U21864","VCE","MAN","U2"
"4375","U21877","MAN","BIO","U2"
"4376","U21878","BIO","MAN","U2"
"4377","U21887","MAN","MUC","U2"
"4378","U21888","MUC","MAN","U2"
"4379","U21891","MAN","SXF","U2"
"4380","U21892","SXF","MAN","U2"
"4381","U21893","MAN","RAK","U2"
"4382","U21894","RAK","MAN","U2"
"4383","U21897","MAN","SXF","U2"
"4384","U21898","SXF","MAN","U2"
"4385","U21901","MAN","TFS","U2"
"4386","U21902","TFS","MAN","U2"
"4387","U21915","MAN","MRS","U2"
"4388","U21916","MRS","MAN","U2"
"4389","U21917","MAN","ALC","U2"
"4390","U21918","ALC","MAN","U2"
"4391","U21923","MAN","AGP","U2"
"4392","U21924","AGP","MAN","U2"
"4393","U21931","MAN","SOF","U2"
"4394","U21932","SOF","MAN","U2"
"4395","U21947","MAN","ATH","U2"
"4396","U21948","ATH","MAN","U2"
"4397","U21949","MAN","GVA","U2"
"4398","U21950","GVA","MAN","U2"
"4399","U21951","MAN","GVA","U2"
"4400","U21952","GVA","MAN","U2"
"4401","U21953","MAN","GVA","U2"
"4402","U21954","GVA","MAN","U2"
"4403","U21956","GVA","MAN","U2"
"4404","U21957","MAN","GVA","U2"
"4405","U21961","MAN","LYS","U2"
"4406","U21962","LYS","MAN","U2"
"4407","U21971","MAN","FNC","U2"
"4408","U21972","FNC","MAN","U2"
"4409","U21973","MAN","PFO","U2"
"4410","U21974","PFO","MAN","U2"
"4411","U21975","MAN","PFO","U2"
"4412","U21976","PFO","MAN","U2"
"4413","U21979","MAN","VIE","U2"
"4414","U21980","VIE","MAN","U2"
"4415","U21981","MAN","CTA","U2"
"4416","U21982","CTA","MAN","U2"
"4417","U21983","MAN","CPH","U2"
"4418","U21984","CPH","MAN","U2"
"4419","U21985","MAN","CPH","U2"
"4420","U21986","CPH","MAN","U2"
"4421","U21989","MAN","OPO","U2"
"4422","U21990","OPO","MAN","U2"
"4423","U21995","MAN","MLA","U2"
"4424","U21996","MLA","MAN","U2"
"4425","U22015","LTN","FAO","U2"
"4426","U22016","FAO","LTN","U2"
"4427","U22017","LTN","FAO","U2"
"4428","U22018","FAO","LTN","U2"
"4429","U22035","LTN","BOD","U2"
"4430","U22036","BOD","LTN","U2"
"4431","U22039","LTN","ESU","U2"
"4432","U22040","ESU","LTN","U2"
"4433","U22043","LTN","ZRH","U2"
"4434","U22044","ZRH","LTN","U2"
"4435","U22045","LTN","ZRH","U2"
"4436","U22046","ZRH","LTN","U2"
"4437","U22049","LTN","GVA","U2"
"4438","U22050","GVA","LTN","U2"
"4439","U22051","LTN","GVA","U2"
"4440","U22052","GVA","LTN","U2"
"4441","U22053","LTN","GVA","U2"
"4442","U22054","GVA","LTN","U2"
"4443","U22055","LTN","GVA","U2"
"4444","U22056","GVA","LTN","U2"
"4445","U22057","LTN","GVA","U2"
"4446","U22058","GVA","LTN","U2"
"4447","U22059","LTN","GVA","U2"
"4448","U22060","GVA","LTN","U2"
"4449","U22061","LTN","GVA","U2"
"4450","U22062","GVA","LTN","U2"
"4451","U22063","LTN","GVA","U2"
"4452","U22064","GVA","LTN","U2"
"4453","U22065","LTN","GVA","U2"
"4454","U22066","GVA","LTN","U2"
"4455","U22067","LTN","GVA","U2"
"4456","U22068","GVA","LTN","U2"
"4457","U22081","LTN","MUC","U2"
"4458","U22082","MUC","LTN","U2"
"4459","U22083","LTN","TLV","U2"
"4460","U22084","TLV","LTN","U2"
"4461","U22085","LTN","TLV","U2"
"4462","U22086","TLV","LTN","U2"
"4463","U22097","LTN","OPO","U2"
"4464","U22098","OPO","LTN","U2"
"4465","U22115","LTN","SZG","U2"
"4466","U22116","SZG","LTN","U2"
"4467","U22125","LTN","NCE","U2"
"4468","U22126","NCE","LTN","U2"
"4469","U22133","LTN","PFO","U2"
"4470","U22134","PFO","LTN","U2"
"4471","U22141","LTN","SXF","U2"
"4472","U22142","SXF","LTN","U2"
"4473","U22143","LTN","SXF","U2"
"4474","U22144","SXF","LTN","U2"
"4475","U22145","LTN","SXF","U2"
"4476","U22146","SXF","LTN","U2"
"4477","U22151","LTN","AMS","U2"
"4478","U22152","AMS","LTN","U2"
"4479","U22155","LTN","AMS","U2"
"4480","U22156","AMS","LTN","U2"
"4481","U22157","LTN","AMS","U2"
"4482","U22158","AMS","LTN","U2"
"4483","U22159","LTN","AMS","U2"
"4484","U22160","AMS","LTN","U2"
"4485","U22161","LTN","AMS","U2"
"4486","U22162","AMS","LTN","U2"
"4487","U22175","LTN","DTM","U2"
"4488","U22176","DTM","LTN","U2"
"4489","U22191","LTN","VCE","U2"
"4490","U22192","VCE","LTN","U2"
"4491","U22197","LTN","BSL","U2"
"4492","U22198","BSL","LTN","U2"
"4493","U22201","LTN","MAD","U2"
"4494","U22202","MAD","LTN","U2"
"4495","U22203","LTN","MAD","U2"
"4496","U22204","MAD","LTN","U2"
"4497","U22205","LTN","MAD","U2"
"4498","U22206","MAD","LTN","U2"
"4499","U22223","LTN","ALC","U2"
"4500","U22224","ALC","LTN","U2"
"4501","U22263","LTN","BCN","U2"
"4502","U22264","BCN","LTN","U2"
"4503","U22267","LTN","BCN","U2"
"4504","U22268","BCN","LTN","U2"
"4505","U22281","LTN","VIE","U2"
"4506","U22282","VIE","LTN","U2"
"4507","U22285","LTN","MXP","U2"
"4508","U22286","MXP","LTN","U2"
"4509","U22295","LTN","KEF","U2"
"4510","U22296","KEF","LTN","U2"
"4511","U22323","LTN","HAM","U2"
"4512","U22324","HAM","LTN","U2"
"4513","U22365","LTN","LIS","U2"
"4514","U22366","LIS","LTN","U2"
"4515","U22383","LTN","CTA","U2"
"4516","U22384","CTA","LTN","U2"
"4517","U22403","LTN","AGP","U2"
"4518","U22404","AGP","LTN","U2"
"4519","U22415","LTN","NAP","U2"
"4520","U22416","NAP","LTN","U2"
"4521","U22423","LTN","GNB","U2"
"4522","U22424","GNB","LTN","U2"
"4523","U22425","LTN","LYS","U2"
"4524","U22426","LYS","LTN","U2"
"4525","U22431","LTN","CDG","U2"
"4526","U22432","CDG","LTN","U2"
"4527","U22436","CDG","LTN","U2"
"4528","U22439","LTN","CDG","U2"
"4529","U22440","CDG","LTN","U2"
"4530","U22441","LTN","CDG","U2"
"4531","U22442","CDG","LTN","U2"
"4532","U22445","LTN","CPH","U2"
"4533","U22446","CPH","LTN","U2"
"4534","U22447","LTN","CPH","U2"
"4535","U22448","CPH","LTN","U2"
"4536","U22449","LTN","CPH","U2"
"4537","U22450","CPH","LTN","U2"
"4538","U22451","LTN","CPH","U2"
"4539","U22452","CPH","LTN","U2"
"4540","U22551","MXP","MUC","U2"
"4541","U22552","MUC","MXP","U2"
"4542","U22553","MXP","MUC","U2"
"4543","U22554","MUC","MXP","U2"
"4544","U22555","MXP","MUC","U2"
"4545","U22556","MUC","MXP","U2"
"4546","U22559","MXP","LCA","U2"
"4547","U22560","LCA","MXP","U2"
"4548","U22563","MXP","TLV","U2"
"4549","U22564","TLV","MXP","U2"
"4550","U22565","MXP","TLV","U2"
"4551","U22566","TLV","MXP","U2"
"4552","U22571","MXP","STR","U2"
"4553","U22572","STR","MXP","U2"
"4554","U22581","MXP","PRG","U2"
"4555","U22582","PRG","MXP","U2"
"4556","U22585","MXP","PRG","U2"
"4557","U22586","PRG","MXP","U2"
"4558","U22587","MXP","TFS","U2"
"4559","U22588","TFS","MXP","U2"
"4560","U22591","MXP","RAK","U2"
"4561","U22592","RAK","MXP","U2"
"4562","U22593","MXP","RAK","U2"
"4563","U22594","RAK","MXP","U2"
"4564","U22603","MXP","ATH","U2"
"4565","U22604","ATH","MXP","U2"
"4566","U22653","MXP","CPH","U2"
"4567","U22654","CPH","MXP","U2"
"4568","U22655","MXP","CPH","U2"
"4569","U22656","CPH","MXP","U2"
"4570","U22667","MXP","TLL","U2"
"4571","U22668","TLL","MXP","U2"
"4572","U22671","MXP","LUX","U2"
"4573","U22672","LUX","MXP","U2"
"4574","U22683","MXP","EDI","U2"
"4575","U22684","EDI","MXP","U2"
"4576","U22685","MXP","EDI","U2"
"4577","U22686","EDI","MXP","U2"
"4578","U22687","MXP","GLA","U2"
"4579","U22688","GLA","MXP","U2"
"4580","U22689","MXP","GLA","U2"
"4581","U22690","GLA","MXP","U2"
"4582","U22705","MXP","MAD","U2"
"4583","U22706","MAD","MXP","U2"
"4584","U22715","MXP","LIS","U2"
"4585","U22716","LIS","MXP","U2"
"4586","U22723","MXP","AMS","U2"
"4587","U22724","AMS","MXP","U2"
"4588","U22725","MXP","AMS","U2"
"4589","U22726","AMS","MXP","U2"
"4590","U22728","AMS","MXP","U2"
"4591","U22729","MXP","AMS","U2"
"4592","U22730","AMS","MXP","U2"
"4593","U22731","MXP","AMS","U2"
"4594","U22733","MXP","AGP","U2"
"4595","U22734","AGP","MXP","U2"
"4596","U22759","MXP","BCN","U2"
"4597","U22760","BCN","MXP","U2"
"4598","U22761","MXP","BCN","U2"
"4599","U22762","BCN","MXP","U2"
"4600","U22765","MXP","BCN","U2"
"4601","U22766","BCN","MXP","U2"
"4602","U22767","MXP","BCN","U2"
"4603","U22768","BCN","MXP","U2"
"4604","U22775","MXP","BOD","U2"
"4605","U22776","BOD","MXP","U2"
"4606","U22777","MXP","CDG","U2"
"4607","U22778","CDG","MXP","U2"
"4608","U22779","MXP","CDG","U2"
"4609","U22780","CDG","MXP","U2"
"4610","U22781","MXP","CDG","U2"
"4611","U22782","CDG","MXP","U2"
"4612","U22783","MXP","CDG","U2"
"4613","U22784","CDG","MXP","U2"
"4614","U22785","MXP","CDG","U2"
"4615","U22786","CDG","MXP","U2"
"4616","U22787","MXP","CDG","U2"
"4617","U22788","CDG","MXP","U2"
"4618","U22789","MXP","CDG","U2"
"4619","U22790","CDG","MXP","U2"
"4620","U22791","MXP","CDG","U2"
"4621","U22792","CDG","MXP","U2"
"4622","U22795","MXP","BRU","U2"
"4623","U22796","BRU","MXP","U2"
"4624","U22797","MXP","BRU","U2"
"4625","U22798","BRU","MXP","U2"
"4626","U22805","MXP","PMO","U2"
"4627","U22806","PMO","MXP","U2"
"4628","U22807","MXP","PMO","U2"
"4629","U22808","PMO","MXP","U2"
"4630","U22811","MXP","PMO","U2"
"4631","U22812","PMO","MXP","U2"
"4632","U22825","MXP","BDS","U2"
"4633","U22826","BDS","MXP","U2"
"4634","U22833","MXP","BRI","U2"
"4635","U22834","BRI","MXP","U2"
"4636","U22835","MXP","BRI","U2"
"4637","U22836","BRI","MXP","U2"
"4638","U22843","MXP","CTA","U2"
"4639","U22844","CTA","MXP","U2"
"4640","U22847","MXP","CTA","U2"
"4641","U22848","CTA","MXP","U2"
"4642","U22849","MXP","CTA","U2"
"4643","U22850","CTA","MXP","U2"
"4644","U22861","MXP","SUF","U2"
"4645","U22862","SUF","MXP","U2"
"4646","U22863","MXP","SUF","U2"
"4647","U22864","SUF","MXP","U2"
"4648","U22865","MXP","SUF","U2"
"4649","U22866","SUF","MXP","U2"
"4650","U22877","MXP","CAG","U2"
"4651","U22878","CAG","MXP","U2"
"4652","U22886","NAP","MXP","U2"
"4653","U22887","MXP","NAP","U2"
"4654","U22888","NAP","MXP","U2"
"4655","U22889","MXP","NAP","U2"
"4656","U22891","MXP","NAP","U2"
"4657","U22892","NAP","MXP","U2"
"4658","U22893","MXP","NAP","U2"
"4659","U22894","NAP","MXP","U2"
"4660","U22895","MXP","NAP","U2"
"4661","U22896","NAP","MXP","U2"
"4662","U22897","MXP","NAP","U2"
"4663","U22898","NAP","MXP","U2"
"4664","U22899","MXP","NAP","U2"
"4665","U22900","NAP","MXP","U2"
"4666","U22909","MXP","OLB","U2"
"4667","U22910","OLB","MXP","U2"
"4668","U23001","STN","AMS","U2"
"4669","U23002","AMS","STN","U2"
"4670","U23003","STN","AMS","U2"
"4671","U23004","AMS","STN","U2"
"4672","U23005","STN","AMS","U2"
"4673","U23006","AMS","STN","U2"
"4674","U23009","STN","AMS","U2"
"4675","U23010","AMS","STN","U2"
"4676","U23033","STN","KEF","U2"
"4677","U23034","KEF","STN","U2"
"4678","U23063","STN","PRG","U2"
"4679","U23064","PRG","STN","U2"
"4680","U23067","STN","PRG","U2"
"4681","U23068","PRG","STN","U2"
"4682","U23071","STN","MUC","U2"
"4683","U23072","MUC","STN","U2"
"4684","U23083","STN","OVD","U2"
"4685","U23084","OVD","STN","U2"
"4686","U23103","STN","NCE","U2"
"4687","U23104","NCE","STN","U2"
"4688","U23111","STN","AGP","U2"
"4689","U23112","AGP","STN","U2"
"4690","U23131","STN","GVA","U2"
"4691","U23132","GVA","STN","U2"
"4692","U23134","GVA","STN","U2"
"4693","U23135","STN","GVA","U2"
"4694","U23136","GVA","STN","U2"
"4695","U23137","STN","GVA","U2"
"4696","U23138","GVA","STN","U2"
"4697","U23140","GVA","STN","U2"
"4698","U23159","STN","SOF","U2"
"4699","U23160","SOF","STN","U2"
"4700","U23181","STN","GNB","U2"
"4701","U23182","GNB","STN","U2"
"4702","U23203","STN","CAG","U2"
"4703","U23204","CAG","STN","U2"
"4704","U23213","STN","PMI","U2"
"4705","U23214","PMI","STN","U2"
"4706","U23225","STN","BIO","U2"
"4707","U23226","BIO","STN","U2"
"4708","U23245","STN","LJU","U2"
"4709","U23246","LJU","STN","U2"
"4710","U23251","STN","NAP","U2"
"4711","U23252","NAP","STN","U2"
"4712","U23381","VCE","PRG","U2"
"4713","U23382","PRG","VCE","U2"
"4714","U23385","VCE","EDI","U2"
"4715","U23386","EDI","VCE","U2"
"4716","U23401","HAM","ATH","U2"
"4717","U23402","ATH","HAM","U2"
"4718","U23415","HAM","ORY","U2"
"4719","U23416","ORY","HAM","U2"
"4720","U23425","HAM","GVA","U2"
"4721","U23426","GVA","HAM","U2"
"4722","U23433","HAM","SZG","U2"
"4723","U23434","SZG","HAM","U2"
"4724","U23449","HAM","MXP","U2"
"4725","U23450","MXP","HAM","U2"
"4726","U23463","HAM","FUE","U2"
"4727","U23464","FUE","HAM","U2"
"4728","U23465","HAM","ACE","U2"
"4729","U23466","ACE","HAM","U2"
"4730","U23469","HAM","PMI","U2"
"4731","U23470","PMI","HAM","U2"
"4732","U23485","HAM","PSA","U2"
"4733","U23486","PSA","HAM","U2"
"4734","U23497","HAM","KRK","U2"
"4735","U23498","KRK","HAM","U2"
"4736","U23651","TLS","NTE","U2"
"4737","U23652","NTE","TLS","U2"
"4738","U23653","TLS","NTE","U2"
"4739","U23654","NTE","TLS","U2"
"4740","U23701","CDG","BIQ","U2"
"4741","U23702","BIQ","CDG","U2"
"4742","U23705","CDG","BIQ","U2"
"4743","U23706","BIQ","CDG","U2"
"4744","U23737","CDG","TLV","U2"
"4745","U23738","TLV","CDG","U2"
"4746","U23759","CDG","LIS","U2"
"4747","U23760","LIS","CDG","U2"
"4748","U23762","LIS","CDG","U2"
"4749","U23763","CDG","LIS","U2"
"4750","U23773","CDG","OPO","U2"
"4751","U23774","OPO","CDG","U2"
"4752","U23775","CDG","OPO","U2"
"4753","U23776","OPO","CDG","U2"
"4754","U23791","CDG","VCE","U2"
"4755","U23792","VCE","CDG","U2"
"4756","U23793","CDG","VCE","U2"
"4757","U23794","VCE","CDG","U2"
"4758","U23797","CDG","VCE","U2"
"4759","U23798","VCE","CDG","U2"
"4760","U23805","CDG","PRG","U2"
"4761","U23806","PRG","CDG","U2"
"4762","U23815","CDG","KRK","U2"
"4763","U23816","KRK","CDG","U2"
"4764","U23817","CDG","KRK","U2"
"4765","U23818","KRK","CDG","U2"
"4766","U23821","CDG","NAP","U2"
"4767","U23822","NAP","CDG","U2"
"4768","U23827","CDG","CPH","U2"
"4769","U23828","CPH","CDG","U2"
